Source Name	Comment [Sample_description]	Comment [Sample_source_name]	Comment [Sample_title]	Characteristics[Organism]	Term Source REF	Term Accession Number	Characteristics[accession]	Characteristics[ecotype]	Characteristics[organism part]	Term Source REF	Term Accession Number	Protocol REF	Protocol REF	Protocol REF	Extract Name	Material Type	Protocol REF	Labeled Extract Name	Label	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Protocol REF	Array Data File	Comment [ArrayExpress FTP file]	Protocol REF	Normalization Name	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	FactorValue [ACCESSION]	FactorValue [ECOTYPE]	FactorValue [ORGANISM PART]	Term Source REF	Term Accession Number	FactorValue [TREATMENT]
GSM680421 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_C24_3	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS906	C24	rosette leaf	EFO	EFO_0001984	P-GSE27552-10	  	P-GSE27552-11	GSM680421 extract 1	genomic DNA	P-GSE27552-12	GSM680421 LE 1	biotin	P-GSE27552-13	GSM680421	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680421.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS906	C24	rosette leaf	EFO	EFO_0001984	not specified
GSM680420 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_C24_2	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS906	C24	rosette leaf	EFO	EFO_0001984	P-GSE27552-10	  	P-GSE27552-11	GSM680420 extract 1	genomic DNA	P-GSE27552-12	GSM680420 LE 1	biotin	P-GSE27552-13	GSM680420	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680420.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS906	C24	rosette leaf	EFO	EFO_0001984	not specified
GSM680419 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_C24_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS906	C24	rosette leaf	EFO	EFO_0001984	P-GSE27552-10	  	P-GSE27552-11	GSM680419 extract 1	genomic DNA	P-GSE27552-12	GSM680419 LE 1	biotin	P-GSE27552-13	GSM680419	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680419.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS906	C24	rosette leaf	EFO	EFO_0001984	not specified
GSM680371 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_SQ8_3	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22601	SQ8	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680371 extract 1	genomic DNA	P-GSE27552-12	GSM680371 LE 1	biotin	P-GSE27552-13	GSM680371	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680371.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS22601	SQ8	leaf	EFO	EFO_0000993	not specified
GSM680370 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_SQ8_2	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22601	SQ8	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680370 extract 1	genomic DNA	P-GSE27552-12	GSM680370 LE 1	biotin	P-GSE27552-13	GSM680370	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680370.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS22601	SQ8	leaf	EFO	EFO_0000993	not specified
GSM680369 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_SQ8_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22601	SQ8	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680369 extract 1	genomic DNA	P-GSE27552-12	GSM680369 LE 1	biotin	P-GSE27552-13	GSM680369	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680369.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS22601	SQ8	leaf	EFO	EFO_0000993	not specified
GSM680368 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_NFA10_3	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22599	NFA10	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680368 extract 1	genomic DNA	P-GSE27552-12	GSM680368 LE 1	biotin	P-GSE27552-13	GSM680368	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680368.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS22599	NFA10	leaf	EFO	EFO_0000993	not specified
GSM680367 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_NFA10_2	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22599	NFA10	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680367 extract 1	genomic DNA	P-GSE27552-12	GSM680367 LE 1	biotin	P-GSE27552-13	GSM680367	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680367.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS22599	NFA10	leaf	EFO	EFO_0000993	not specified
GSM680366 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_NFA10_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22599	NFA10	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680366 extract 1	genomic DNA	P-GSE27552-12	GSM680366 LE 1	biotin	P-GSE27552-13	GSM680366	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680366.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS22599	NFA10	leaf	EFO	EFO_0000993	not specified
GSM680365 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Knox18_3	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS28414	Knox18	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680365 extract 1	genomic DNA	P-GSE27552-12	GSM680365 LE 1	biotin	P-GSE27552-13	GSM680365	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680365.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS28414	Knox18	leaf	EFO	EFO_0000993	not specified
GSM680364 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Knox18_2	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS28414	Knox18	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680364 extract 1	genomic DNA	P-GSE27552-12	GSM680364 LE 1	biotin	P-GSE27552-13	GSM680364	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680364.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS28414	Knox18	leaf	EFO	EFO_0000993	not specified
GSM680363 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Knox18_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS28414	Knox18	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680363 extract 1	genomic DNA	P-GSE27552-12	GSM680363 LE 1	biotin	P-GSE27552-13	GSM680363	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680363.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.4.zip	  	  	  	  	CS28414	Knox18	leaf	EFO	EFO_0000993	not specified
GSM680362 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_HR5_3	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22596	HR5	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680362 extract 1	genomic DNA	P-GSE27552-12	GSM680362 LE 1	biotin	P-GSE27552-13	GSM680362	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680362.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.4.zip	  	  	  	  	CS22596	HR5	leaf	EFO	EFO_0000993	not specified
GSM680361 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_HR5_2	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22596	HR5	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680361 extract 1	genomic DNA	P-GSE27552-12	GSM680361 LE 1	biotin	P-GSE27552-13	GSM680361	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680361.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.4.zip	  	  	  	  	CS22596	HR5	leaf	EFO	EFO_0000993	not specified
GSM680360 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_HR5_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22596	HR5	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680360 extract 1	genomic DNA	P-GSE27552-12	GSM680360 LE 1	biotin	P-GSE27552-13	GSM680360	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680360.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.4.zip	  	  	  	  	CS22596	HR5	leaf	EFO	EFO_0000993	not specified
GSM680359 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_CIBC17_3	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22603	CIBC17	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680359 extract 1	genomic DNA	P-GSE27552-12	GSM680359 LE 1	biotin	P-GSE27552-13	GSM680359	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680359.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.4.zip	  	  	  	  	CS22603	CIBC17	leaf	EFO	EFO_0000993	not specified
GSM680358 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_CIBC17_2	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22603	CIBC17	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680358 extract 1	genomic DNA	P-GSE27552-12	GSM680358 LE 1	biotin	P-GSE27552-13	GSM680358	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680358.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.4.zip	  	  	  	  	CS22603	CIBC17	leaf	EFO	EFO_0000993	not specified
GSM680357 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_CIBC17_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22603	CIBC17	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680357 extract 1	genomic DNA	P-GSE27552-12	GSM680357 LE 1	biotin	P-GSE27552-13	GSM680357	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680357.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.4.zip	  	  	  	  	CS22603	CIBC17	leaf	EFO	EFO_0000993	not specified
GSM680356 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Ts1_3	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS6868	Ts1	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680356 extract 1	genomic DNA	P-GSE27552-12	GSM680356 LE 1	biotin	P-GSE27552-13	GSM680356	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680356.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.4.zip	  	  	  	  	CS6868	Ts1	leaf	EFO	EFO_0000993	not specified
GSM680355 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Ts1_2	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS6868	Ts1	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680355 extract 1	genomic DNA	P-GSE27552-12	GSM680355 LE 1	biotin	P-GSE27552-13	GSM680355	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680355.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.4.zip	  	  	  	  	CS6868	Ts1	leaf	EFO	EFO_0000993	not specified
GSM680354 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Ts1_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS6868	Ts1	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680354 extract 1	genomic DNA	P-GSE27552-12	GSM680354 LE 1	biotin	P-GSE27552-13	GSM680354	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680354.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.4.zip	  	  	  	  	CS6868	Ts1	leaf	EFO	EFO_0000993	not specified
GSM680353 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Col_3	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS6673	Col	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680353 extract 1	genomic DNA	P-GSE27552-12	GSM680353 LE 1	biotin	P-GSE27552-13	GSM680353	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680353.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.4.zip	  	  	  	  	CS6673	Col	leaf	EFO	EFO_0000993	not specified
GSM680352 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Col_2	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS6673	Col	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680352 extract 1	genomic DNA	P-GSE27552-12	GSM680352 LE 1	biotin	P-GSE27552-13	GSM680352	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680352.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.4.zip	  	  	  	  	CS6673	Col	leaf	EFO	EFO_0000993	not specified
GSM680351 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Col_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS6673	Col	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680351 extract 1	genomic DNA	P-GSE27552-12	GSM680351 LE 1	biotin	P-GSE27552-13	GSM680351	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680351.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.4.zip	  	  	  	  	CS6673	Col	leaf	EFO	EFO_0000993	not specified
GSM680350 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Bur0_3	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS6643	Bur0	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680350 extract 1	genomic DNA	P-GSE27552-12	GSM680350 LE 1	biotin	P-GSE27552-13	GSM680350	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680350.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.4.zip	  	  	  	  	CS6643	Bur0	leaf	EFO	EFO_0000993	not specified
GSM680349 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Bur0_2	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS6643	Bur0	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680349 extract 1	genomic DNA	P-GSE27552-12	GSM680349 LE 1	biotin	P-GSE27552-13	GSM680349	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680349.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.4.zip	  	  	  	  	CS6643	Bur0	leaf	EFO	EFO_0000993	not specified
GSM680348 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Bur0_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS6643	Bur0	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680348 extract 1	genomic DNA	P-GSE27552-12	GSM680348 LE 1	biotin	P-GSE27552-13	GSM680348	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680348.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.4.zip	  	  	  	  	CS6643	Bur0	leaf	EFO	EFO_0000993	not specified
GSM680347 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Ws2_3	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS2360	Ws2	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680347 extract 1	genomic DNA	P-GSE27552-12	GSM680347 LE 1	biotin	P-GSE27552-13	GSM680347	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680347.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.4.zip	  	  	  	  	CS2360	Ws2	leaf	EFO	EFO_0000993	not specified
GSM680346 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Ws2_2	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS2360	Ws2	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680346 extract 1	genomic DNA	P-GSE27552-12	GSM680346 LE 1	biotin	P-GSE27552-13	GSM680346	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680346.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.4.zip	  	  	  	  	CS2360	Ws2	leaf	EFO	EFO_0000993	not specified
GSM680345 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Ws2_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS2360	Ws2	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680345 extract 1	genomic DNA	P-GSE27552-12	GSM680345 LE 1	biotin	P-GSE27552-13	GSM680345	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680345.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.4.zip	  	  	  	  	CS2360	Ws2	leaf	EFO	EFO_0000993	not specified
GSM680344 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Ler_3	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS20	Ler	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680344 extract 1	genomic DNA	P-GSE27552-12	GSM680344 LE 1	biotin	P-GSE27552-13	GSM680344	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680344.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.4.zip	  	  	  	  	CS20	Ler	leaf	EFO	EFO_0000993	not specified
GSM680343 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Ler_2	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS20	Ler	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680343 extract 1	genomic DNA	P-GSE27552-12	GSM680343 LE 1	biotin	P-GSE27552-13	GSM680343	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680343.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.4.zip	  	  	  	  	CS20	Ler	leaf	EFO	EFO_0000993	not specified
GSM680342 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Ler_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS20	Ler	leaf	EFO	EFO_0000993	P-GSE27552-10	P-GSE27552-9	P-GSE27552-11	GSM680342 extract 1	genomic DNA	P-GSE27552-12	GSM680342 LE 1	biotin	P-GSE27552-13	GSM680342	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680342.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.4.zip	  	  	  	  	CS20	Ler	leaf	EFO	EFO_0000993	not specified
