Source Name	Characteristics [StrainOrLine]	Characteristics [Organism]	Term Source REF	Term Accession Number	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Material Type	Protocol REF	Labeled Extract Name	Label	Material Type	Protocol REF	Hybridization Name	Array Design REF	Protocol REF	Scan Name	Array Data File	Comment [ArrayExpress FTP file]	Protocol REF	Derived Array Data Matrix File	Comment [Derived ArrayExpress FTP file]	Factor Value [TIME]	Unit [TimeUnit]	Factor Value [GROWTH CONDITION]	Factor Value [TEMPERATURE]	Unit [TemperatureUnit]
T22Wd	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T22W	total_RNA	P-MTAB-12071	T22W_labeled	biotin	unknown	P-MTAB-12069	H_T22W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T22W.CEL	Hannah_T22W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	22	hours	light/dark	20	degree_C
T22Wc	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T22W	total_RNA	P-MTAB-12071	T22W_labeled	biotin	unknown	P-MTAB-12069	H_T22W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T22W.CEL	Hannah_T22W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	22	hours	light/dark	20	degree_C
cT30Wd	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT30W	total_RNA	P-MTAB-12071	cT30W_labeled	biotin	unknown	P-MTAB-12069	H_cT30W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT30W.CEL	Hannah_cT30W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	30	hours	continuous light	20	degree_C
cT30Wc	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT30W	total_RNA	P-MTAB-12071	cT30W_labeled	biotin	unknown	P-MTAB-12069	H_cT30W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT30W.CEL	Hannah_cT30W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	30	hours	continuous light	20	degree_C
cT30Wb	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT30W	total_RNA	P-MTAB-12071	cT30W_labeled	biotin	unknown	P-MTAB-12069	H_cT30W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT30W.CEL	Hannah_cT30W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	30	hours	continuous light	20	degree_C
cT30Wa	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT30W	total_RNA	P-MTAB-12071	cT30W_labeled	biotin	unknown	P-MTAB-12069	H_cT30W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT30W.CEL	Hannah_cT30W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	30	hours	continuous light	20	degree_C
cT30We	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT30W	total_RNA	P-MTAB-12071	cT30W_labeled	biotin	unknown	P-MTAB-12069	H_cT30W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT30W.CEL	Hannah_cT30W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	30	hours	continuous light	20	degree_C
T50a	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T50	total_RNA	P-MTAB-12071	T50_labeled	biotin	unknown	P-MTAB-12069	H_T50_labeled	A-AFFY-2	P-AFFY-6	Hannah_T50.CEL	Hannah_T50.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	50	hours	light/dark	4	degree_C
T50b	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T50	total_RNA	P-MTAB-12071	T50_labeled	biotin	unknown	P-MTAB-12069	H_T50_labeled	A-AFFY-2	P-AFFY-6	Hannah_T50.CEL	Hannah_T50.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	50	hours	light/dark	4	degree_C
T50c	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T50	total_RNA	P-MTAB-12071	T50_labeled	biotin	unknown	P-MTAB-12069	H_T50_labeled	A-AFFY-2	P-AFFY-6	Hannah_T50.CEL	Hannah_T50.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	50	hours	light/dark	4	degree_C
T50d	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T50	total_RNA	P-MTAB-12071	T50_labeled	biotin	unknown	P-MTAB-12069	H_T50_labeled	A-AFFY-2	P-AFFY-6	Hannah_T50.CEL	Hannah_T50.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	50	hours	light/dark	4	degree_C
T50e	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T50	total_RNA	P-MTAB-12071	T50_labeled	biotin	unknown	P-MTAB-12069	H_T50_labeled	A-AFFY-2	P-AFFY-6	Hannah_T50.CEL	Hannah_T50.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	50	hours	light/dark	4	degree_C
cT02Wb	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT2W	total_RNA	P-MTAB-12071	cT2W_labeled	biotin	unknown	P-MTAB-12069	H_cT2W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT02W.CEL	Hannah_cT02W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	2	hours	continuous light	20	degree_C
cT02Wa	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT2W	total_RNA	P-MTAB-12071	cT2W_labeled	biotin	unknown	P-MTAB-12069	H_cT2W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT02W.CEL	Hannah_cT02W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	2	hours	continuous light	20	degree_C
cT02Wd	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT2W	total_RNA	P-MTAB-12071	cT2W_labeled	biotin	unknown	P-MTAB-12069	H_cT2W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT02W.CEL	Hannah_cT02W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	2	hours	continuous light	20	degree_C
cT02Wc	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT2W	total_RNA	P-MTAB-12071	cT2W_labeled	biotin	unknown	P-MTAB-12069	H_cT2W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT02W.CEL	Hannah_cT02W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	2	hours	continuous light	20	degree_C
cT02We	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT2W	total_RNA	P-MTAB-12071	cT2W_labeled	biotin	unknown	P-MTAB-12069	H_cT2W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT02W.CEL	Hannah_cT02W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	2	hours	continuous light	20	degree_C
T50Wa	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T50W	total_RNA	P-MTAB-12071	T50W_labeled	biotin	unknown	P-MTAB-12069	H_T50W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T50W.CEL	Hannah_T50W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	50	hours	light/dark	20	degree_C
T50Wd	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T50W	total_RNA	P-MTAB-12071	T50W_labeled	biotin	unknown	P-MTAB-12069	H_T50W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T50W.CEL	Hannah_T50W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	50	hours	light/dark	20	degree_C
T50We	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T50W	total_RNA	P-MTAB-12071	T50W_labeled	biotin	unknown	P-MTAB-12069	H_T50W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T50W.CEL	Hannah_T50W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	50	hours	light/dark	20	degree_C
T50Wb	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T50W	total_RNA	P-MTAB-12071	T50W_labeled	biotin	unknown	P-MTAB-12069	H_T50W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T50W.CEL	Hannah_T50W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	50	hours	light/dark	20	degree_C
T50Wc	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T50W	total_RNA	P-MTAB-12071	T50W_labeled	biotin	unknown	P-MTAB-12069	H_T50W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T50W.CEL	Hannah_T50W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	50	hours	light/dark	20	degree_C
T10a	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T10	total_RNA	P-MTAB-12071	T10_labeled	biotin	unknown	P-MTAB-12069	H_T10_labeled	A-AFFY-2	P-AFFY-6	Hannah_T10.CEL	Hannah_T10.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	10	hours	light/dark	4	degree_C
T10c	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T10	total_RNA	P-MTAB-12071	T10_labeled	biotin	unknown	P-MTAB-12069	H_T10_labeled	A-AFFY-2	P-AFFY-6	Hannah_T10.CEL	Hannah_T10.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	10	hours	light/dark	4	degree_C
T10b	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T10	total_RNA	P-MTAB-12071	T10_labeled	biotin	unknown	P-MTAB-12069	H_T10_labeled	A-AFFY-2	P-AFFY-6	Hannah_T10.CEL	Hannah_T10.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	10	hours	light/dark	4	degree_C
T10e	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T10	total_RNA	P-MTAB-12071	T10_labeled	biotin	unknown	P-MTAB-12069	H_T10_labeled	A-AFFY-2	P-AFFY-6	Hannah_T10.CEL	Hannah_T10.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	10	hours	light/dark	4	degree_C
T10d	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T10	total_RNA	P-MTAB-12071	T10_labeled	biotin	unknown	P-MTAB-12069	H_T10_labeled	A-AFFY-2	P-AFFY-6	Hannah_T10.CEL	Hannah_T10.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	10	hours	light/dark	4	degree_C
T38Wa	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T38W	total_RNA	P-MTAB-12071	T38W_labeled	biotin	unknown	P-MTAB-12069	H_T38W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T38W.CEL	Hannah_T38W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	38	hours	light/dark	20	degree_C
T38Wb	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T38W	total_RNA	P-MTAB-12071	T38W_labeled	biotin	unknown	P-MTAB-12069	H_T38W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T38W.CEL	Hannah_T38W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	38	hours	light/dark	20	degree_C
T38Wc	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T38W	total_RNA	P-MTAB-12071	T38W_labeled	biotin	unknown	P-MTAB-12069	H_T38W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T38W.CEL	Hannah_T38W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	38	hours	light/dark	20	degree_C
T38Wd	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T38W	total_RNA	P-MTAB-12071	T38W_labeled	biotin	unknown	P-MTAB-12069	H_T38W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T38W.CEL	Hannah_T38W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	38	hours	light/dark	20	degree_C
T38We	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T38W	total_RNA	P-MTAB-12071	T38W_labeled	biotin	unknown	P-MTAB-12069	H_T38W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T38W.CEL	Hannah_T38W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	38	hours	light/dark	20	degree_C
cT26Wb	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT26W	total_RNA	P-MTAB-12071	cT26W_labeled	biotin	unknown	P-MTAB-12069	H_cT26W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT26W.CEL	Hannah_cT26W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	26	hours	continuous light	20	degree_C
cT26Wa	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT26W	total_RNA	P-MTAB-12071	cT26W_labeled	biotin	unknown	P-MTAB-12069	H_cT26W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT26W.CEL	Hannah_cT26W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	26	hours	continuous light	20	degree_C
cT26We	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT26W	total_RNA	P-MTAB-12071	cT26W_labeled	biotin	unknown	P-MTAB-12069	H_cT26W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT26W.CEL	Hannah_cT26W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	26	hours	continuous light	20	degree_C
cT26Wc	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT26W	total_RNA	P-MTAB-12071	cT26W_labeled	biotin	unknown	P-MTAB-12069	H_cT26W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT26W.CEL	Hannah_cT26W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	26	hours	continuous light	20	degree_C
