PROBE	ID
248334_s_at	AT5G58990;AT5G52370
248310_at	AT5G52550;AT5G52552
248243_at	AT5G53590;AT5G53588
253890_s_at	AT4G27585;AT5G54100
248033_s_at	AT5G54330;AT5G55870
266491_at	AT5G55875;AT2G07010
247680_s_at	AT1G61210;AT5G59630
247692_s_at	AT5G59970;AT5G59690
265413_s_at	AT5G60430;AT2G16650
247265_at	AT5G64550;AT5G64552
247065_s_at	AT5G66910;AT5G66900
255464_s_at	AT4G02970;AT4G03350
245764_s_at	AT1G19750;AT1G27840
261644_s_at	AT1G19750;AT1G27840
261767_s_at	AT1G15500;AT1G80300
262387_s_at	AT1G49340;AT1G51040
255117_s_at	AT4G08700;AT5G41160
256882_at	AT3G26420;AT3G26430
258743_s_at	AT5G26751;AT3G05840
263447_s_at	AT2G31650;AT1G05830
262924_s_at	AT1G19910;AT1G75630
266205_s_at	AT1G08200;AT2G27860
249243_s_at	AT5G44640;AT5G42260
260130_s_at	AT1G66280;AT1G66270
262427_s_at	AT1G47600;AT1G51470
245956_s_at	AT5G42020;AT5G28540
255693_s_at	AT5G01630;AT4G00020
262044_s_at	AT1G80210;AT3G06820
261743_s_at	AT2G27210;AT1G08420
248606_at	AT5G49450;AT5G49448
263064_at	AT2G18162;AT2G18160
261114_at	AT1G75390;AT1G75388
251237_at	AT3G62420;AT3G62422
259955_s_at	AT1G75080;AT1G19350
263927_s_at	AT2G21890;AT2G21730
264533_s_at	AT1G55730;AT1G55720
244919_at	AT2G07768;ATMG00960
244912_at	AT2G07783;ATMG00830
244951_s_at	AT2G07723;ATMG00180
253340_s_at	AT4G33270;AT4G33260
246787_s_at	AT5G27570;AT5G27945
266401_s_at	AT2G38620;AT3G54180
246338_s_at	AT3G44930;AT3G44920
255650_s_at	AT5G37190;AT4G00930
253764_s_at	AT4G28860;AT4G28880
260208_s_at	AT1G70670;AT1G70680
263776_s_at	AT2G46430;AT2G46440
260418_s_at	AT1G69750;AT1G66590
255292_s_at	AT4G04710;AT4G04720
247639_s_at	AT5G60500;AT5G60510
251953_at	AT3G53668;AT3G53670
265953_at	AT2G37480;AT2G37478
260209_at	AT1G68552;AT1G68550
255729_at	AT1G25472;AT1G25470
255344_s_at	AT4G04570;AT4G04540
254265_s_at	AT4G23140;AT4G23160
267115_s_at	AT2G32540;AT2G32530
266615_s_at	AT2G35660;AT2G29720
259563_s_at	AT1G20590;AT1G20610
261159_s_at	AT1G34460;AT5G06150
267500_s_at	AT2G45510;AT2G44890
254331_s_at	AT4G22710;AT4G22690
254835_s_at	AT4G12320;AT4G12310
266218_s_at	AT2G28860;AT2G28850
249684_s_at	AT5G36130;AT5G36110
246972_s_at	AT5G24950;AT5G24960
254767_s_at	AT4G13310;AT4G13290
257634_s_at	AT3G26170;AT3G26180
261986_s_at	AT1G33730;AT1G33720
262717_s_at	AT1G16410;AT1G16400
245072_s_at	AT2G23220;AT2G23190
250423_s_at	AT5G10600;AT5G10610
261149_s_at	AT1G19570;AT1G19550
261433_s_at	AT1G07670;AT1G07810
254740_s_at	AT4G13930;AT4G13890
246865_s_at	AT5G27640;AT5G25780
245131_s_at	AT2G45330;AT5G23600
264221_s_at	AT3G60610;AT1G60170
262062_s_at	AT1G80260;AT1G20570
265805_s_at	AT4G36130;AT2G18020
266339_s_at	AT2G01360;AT2G01390
253433_s_at	AT4G28365;AT4G32490
255261_s_at	AT4G05120;AT4G05110
261204_s_at	AT1G12920;AT3G26618
249501_s_at	AT5G39270;AT5G39290
249502_s_at	AT5G39280;AT5G39300
266134_s_at	AT2G45110;AT1G65681
256417_s_at	AT3G11170;AT5G05580
246340_s_at	AT3G44860;AT3G44870
260079_s_at	AT1G35460;AT5G33210
261837_s_at	AT1G15910;AT4G00380
255364_s_at	AT4G22240;AT4G04020
248566_s_at	AT5G49740;AT5G49730
248461_s_at	AT2G47510;AT5G50950
263560_s_at	AT2G15370;AT2G15350
265946_s_at	AT2G19520;AT4G29730
265221_s_at	AT2G02000;AT2G02010
263022_s_at	AT1G23940;AT1G23900
262939_s_at	AT1G79530;AT1G16300
260680_s_at	AT1G08000;AT1G08010
253245_at	AT4G34590;AT4G34588
262099_s_at	AT4G37390;AT1G59500
255054_s_at	AT4G09740;AT4G23560
267394_s_at	AT2G44550;AT2G44540
263316_s_at	AT2G24710;AT2G24720
258359_s_at	AT3G14415;AT3G14420
255079_s_at	AT4G09000;AT1G35160
252616_at	AT3G45242;AT3G45240
247635_at	AT5G60550;AT5G60548
266746_s_at	AT2G02930;AT4G02520
262119_s_at	AT1G02930;AT1G02920
249316_s_at	AT5G41220;AT5G41240
255136_s_at	AT4G08360;AT4G08350
262869_s_at	AT1G64990;AT4G27630
259138_s_at	AT5G04130;AT3G10270
257004_s_at	AT3G14130;AT3G14150
259165_at	AT3G01472;AT3G01470
252633_x_at	AT3G44660;AT3G44490
246081_s_at	AT5G20470;AT5G20490
253059_s_at	AT4G37680;AT4G38320
260172_s_at	AT5G10330;AT1G71920
267233_s_at	AT2G43910;AT2G43920
248520_at	AT5G50700;AT5G50600
248519_at	AT5G50590;AT5G50690
246214_at	AT4G36988;AT4G36990
262054_s_at	AT1G79930;AT1G79920
248043_s_at	AT5G56010;AT5G56000
261729_s_at	AT1G47860;AT1G47840
261450_s_at	AT1G21110;AT1G21120
247984_s_at	AT5G56650;AT5G56660
256178_s_at	AT1G51760;AT1G51780
263706_s_at	AT1G31180;AT5G14200
259382_s_at	AT3G16430;AT3G16420
266319_s_at	AT3G10280;AT2G46720
246481_s_at	AT5G15960;AT5G15970
251124_s_at	AT5G01050;AT5G01040
257548_s_at	AT3G26660;AT3G26620
265593_s_at	AT2G20130;AT2G20120
267002_s_at	AT2G34430;AT2G34420
251325_s_at	AT3G61470;AT5G28450
263345_s_at	AT2G05070;AT2G05100
265629_at	AT2G27228;AT2G27230
263878_s_at	AT3G18140;AT2G22040
258632_s_at	AT3G07980;AT3G13530
263534_at	AT2G24945;AT2G24940
244926_s_at	AT2G07712;ATMG00520
265058_s_at	AT1G52030;AT1G52040
260786_s_at	AT1G06220;AT5G25230
267126_s_at	AT2G23600;AT2G23590
264097_s_at	AT1G16700;AT1G79010
259343_s_at	AT5G17920;AT3G03780
254385_s_at	AT4G21830;AT4G21840
261438_at	AT1G07590;AT1G07600
267187_s_at	AT3G59970;AT2G44160
264174_s_at	AT1G47910;AT1G02228
262340_at	AT1G64100;AT1G64105
258926_s_at	AT3G10490;AT3G10480
251694_s_at	AT3G55210;AT3G56560
249463_s_at	AT5G39690;AT3G56530
257338_s_at	ATMG00513;AT2G07711
244953_s_at	ATMG00270;AT2G07731
259937_s_at	AT3G13080;AT1G71330
252589_s_at	AT3G45660;AT3G45650
244991_s_at	ATCG01250;ATCG00890
247388_s_at	AT5G63470;AT3G48590
267024_s_at	AT2G34390;AT2G29870
265435_s_at	AT2G21020;AT1G31885
249584_s_at	AT5G37810;AT5G37820
252678_s_at	AT3G44300;AT3G44310
259221_s_at	AT3G03530;AT3G03540
262957_s_at	AT1G54250;AT3G59600
258148_s_at	AT3G18090;AT3G23780
263564_s_at	AT2G15400;AT2G15430
249979_s_at	AT5G18860;AT5G18890
264904_s_at	AT4G35460;AT2G17420
246038_s_at	AT5G19460;AT5G19470
259875_s_at	AT1G76690;AT1G76680
254824_s_at	AT4G14700;AT4G12620
257328_s_at	ATMG01250;AT2G07697
244914_at	ATMG00850;AT2G07682
244927_at	ATMG00530;AT2G07776
244954_s_at	ATMG00280;AT2G07732
244922_s_at	AT2G07674;ATMG01010
244910_s_at	ATMG00750;AT2G07686
257326_s_at	ATMG01230;AT2G07697
244956_s_at	ATMG00310;AT2G07737
244915_s_at	ATMG00860;AT2G07682
244916_at	ATMG00880;AT2G07682
263060_s_at	AT2G07773;ATMG00910
263505_s_at	ATMG00920;AT2G07678
257320_at	AT2G07749;ATMG01110
257318_at	ATMG01090;AT2G07777
244990_s_at	ATCG00870;ATCG01270
244928_s_at	ATMG00570;AT2G07716
267202_s_at	AT2G31020;AT2G31030
254028_s_at	AT4G25850;AT4G25860
251775_s_at	AT2G39800;AT3G55610
266036_s_at	AT2G05840;AT5G35590
265244_at	AT2G43018;AT2G43020
251505_at	AT3G59052;AT3G59050
262781_s_at	AT3G26340;AT1G13060
252475_s_at	AT5G59570;AT3G46640
262832_s_at	AT1G14870;AT1G14880
267138_s_at	AT2G38230;AT2G38210
249658_s_at	AT5G36790;AT5G36700
261620_s_at	AT1G33140;AT1G33120
263375_s_at	AT2G20530;AT4G28510
264214_s_at	AT1G65330;AT1G65300
249152_s_at	AT5G43350;AT5G43370
266184_s_at	AT3G54700;AT2G38940
247321_s_at	AT5G64070;AT5G09350
250557_at	AT5G07842;AT5G07840
266533_s_at	AT2G16850;AT4G35100
252459_s_at	AT3G47290;AT3G47220
246252_s_at	AT4G37070;AT4G37060
260829_s_at	AT1G06870;AT2G30440
261309_at	AT1G48598;AT1G48600
258449_s_at	AT3G22330;AT3G22310
263087_s_at	AT2G16130;AT2G16120
265857_s_at	AT2G42500;AT3G58500
256771_at	AT3G13700;AT3G13710
266720_s_at	AT2G46670;AT2G46790
252291_s_at	AT3G49120;AT3G49110
246654_s_at	AT5G35220;AT5G35210
266288_s_at	AT2G29200;AT2G29140
256313_s_at	AT1G35850;AT5G59280
254657_s_at	AT4G18220;AT4G18210
245866_s_at	AT1G57990;AT1G57980
265715_s_at	AT1G13860;AT2G03480
265007_s_at	AT1G61563;AT1G61566
246153_s_at	AT5G20010;AT5G20020
262433_s_at	AT1G47500;AT1G47490
265444_s_at	AT2G37180;AT2G37170
259077_s_at	AT5G15650;AT3G02230
255564_s_at	AT4G01770;AT4G01750
262926_s_at	AT1G65800;AT1G65790
267596_s_at	AT2G33060;AT2G33050
256431_s_at	AT3G11010;AT5G27060
257763_s_at	AT3G23120;AT3G23110
257099_s_at	AT3G24982;AT3G25020
254741_s_at	AT4G13920;AT4G13900
257225_s_at	AT3G27850;AT3G27830
244944_s_at	ATMG00080;ATMG00090
254617_s_at	AT5G45775;AT4G18730
244987_s_at	ATCG01310;ATCG00830
244988_s_at	ATCG00840;ATCG01300
244940_at	ATCG01230;ATCG00905
265963_s_at	AT3G11940;AT2G37270
244992_s_at	ATCG00900;ATCG01240
262227_s_at	AT1G53780;AT1G53750
250612_s_at	AT5G07210;AT2G27070
257857_s_at	AT3G60500;AT3G12990
248523_s_at	AT5G50680;AT5G50580
258500_at	AT3G02468;AT3G02470
251837_s_at	AT3G55200;AT3G55220
245167_s_at	AT2G33120;AT2G33110
245285_s_at	AT4G14030;AT4G14040
264883_s_at	AT1G61250;AT1G11180
267256_s_at	AT2G23000;AT2G23010
256289_s_at	AT3G12240;AT3G12230
257500_s_at	AT1G73300;AT5G36180
252085_s_at	AT3G52000;AT3G52010
253470_s_at	AT4G32210;AT5G09600
262430_s_at	AT1G47560;AT1G47550
267607_s_at	AT2G26740;AT2G26750
264107_s_at	AT2G13790;AT2G13800
253271_s_at	AT4G34470;AT4G34210
266922_s_at	AT2G45950;AT3G61415
265899_s_at	AT2G25700;AT1G20140
266584_s_at	AT1G13430;AT2G14920
263317_s_at	AT2G24740;AT1G17770
262306_s_at	AT5G56680;AT1G70980
265388_s_at	AT2G21010;AT2G20990
246880_s_at	AT5G26000;AT5G25980
263601_s_at	AT4G34570;AT2G16370
262374_s_at	AT1G72910;AT1G72930
266888_s_at	AT2G44750;AT1G02880
254806_at	AT4G12430;AT4G12432
254321_at	AT4G22590;AT4G22592
256994_s_at	AT3G25830;AT3G25820
266554_s_at	AT2G46290;AT2G46280
253898_s_at	AT5G54810;AT4G27070
259468_at	AT3G55490;AT1G19080
245915_s_at	AT5G19780;AT5G19770
247442_s_at	AT5G62690;AT5G62700
251331_s_at	AT3G61650;AT5G05620
262537_s_at	AT1G17280;AT5G50430
264303_s_at	AT1G16890;AT1G78870
253826_s_at	AT4G27960;AT5G53300
254984_s_at	AT4G10590;AT4G10570
266768_s_at	AT3G62250;AT2G47110
254952_at	AT4G10955;AT4G10960
266643_s_at	AT2G29730;AT2G29710
253268_s_at	AT4G34131;AT4G34135
265200_s_at	AT2G36800;AT2G36790
264335_s_at	AT1G55860;AT1G70320
264034_s_at	AT2G03590;AT2G03600
251234_s_at	AT3G62830;AT2G47650
262684_s_at	AT1G76030;AT1G20260
257684_s_at	AT3G13300;AT3G13290
266750_s_at	AT2G47040;AT2G47030
245928_s_at	AT5G24770;AT5G24780
267106_s_at	AT2G14720;AT2G14740
261974_at	AT1G64630;AT1G64628
252079_at	AT3G51630;AT3G51632
249239_at	AT5G41990;AT5G41992
253212_s_at	AT4G34890;AT4G34900
249307_s_at	AT5G41360;AT5G41370
258218_at	AT3G17998;AT3G18000
258217_at	AT3G17998;AT3G18000
244993_s_at	ATCG01000;ATCG01130
244989_s_at	ATCG00860;ATCG01280
258353_s_at	AT3G17650;AT5G45450
256791_at	AT3G22142;AT3G22125
256850_at	AT3G27990;AT1G11592
257836_at	AT5G24050;AT3G24850
255972_at	AT5G25615;AT3G29510
255284_at	AT4G04610
264745_at	AT1G62180
254343_at	AT4G21990
266370_at	AT2G41350
267601_at	AT2G32980
248705_at	AT5G48520
256406_at	AT1G50710
249506_at	AT5G38880
249345_at	AT5G40740
246443_at	AT5G17620
246531_at	AT5G15800
253272_at	AT4G34190
259124_at	AT3G02310
263875_at	AT2G21970
264872_at	AT1G24260
264041_at	AT2G03710
260097_at	AT1G73220
264124_at	AT1G79360
262730_at	AT1G16390
256697_at	AT3G20660
262935_at	AT1G79410
262756_at	AT1G16370
264826_at	AT1G03410
250733_at	AT5G06290
261685_at	AT1G47290
267434_at	AT2G26260
254964_at	AT4G11080
254233_at	AT4G23800
256186_at	AT1G51680
258047_at	AT3G21240
261907_at	AT1G65060
258037_at	AT3G21230
249540_at	AT5G38120
245983_at	AT5G13050
267231_at	AT2G43900
263202_at	AT1G05630
263489_at	AT2G31830
245681_at	AT1G56560
253224_at	AT4G34860
258507_at	AT3G06500
264200_at	AT1G22650
260175_at	AT1G72000
253772_at	AT4G28395
258680_at	AT3G08580
245854_at	AT5G13490
253776_at	AT4G28390
247573_at	AT5G61160
248779_at	AT5G47720
259545_at	AT1G20560
256521_at	AT1G66120
261922_at	AT1G65890
258312_at	AT3G16170
261801_at	AT1G30520
245621_at	AT4G14070
257196_at	AT3G23790
249869_at	AT5G23050
259647_at	AT1G55325
264477_at	AT1G77240
252293_at	AT3G48990
257880_at	AT3G16910
254496_at	AT4G20070
247621_at	AT5G60340
246330_at	AT3G43600
263570_at	AT2G27150
256022_at	AT1G58360
245891_at	AT5G09220
246389_at	AT1G77380
247304_at	AT5G63850
245740_at	AT1G44100
248619_at	AT5G49630
249791_at	AT5G23810
264520_at	AT1G10010
256134_at	AT1G13560
257933_at	AT3G25585
258057_at	AT3G28970
245594_at	AT4G14570
265305_at	AT2G20340
263429_at	AT2G22250
254453_at	AT4G21120
249438_at	AT5G40010
247025_at	AT5G67030
259669_at	AT1G52340
246325_at	AT1G16540
255857_at	AT1G67080
255594_at	AT4G01660
264963_at	AT1G60600
260496_at	AT2G41700
247515_at	AT5G61740
247538_at	AT5G61700
252379_at	AT3G47730
252380_at	AT3G47740
252382_at	AT3G47770
252383_at	AT3G47780
252384_at	AT3G47790
263865_at	AT2G36910
259607_at	AT1G27940
259579_at	AT1G28010
257899_at	AT3G28345
257872_at	AT3G28360
257873_at	AT3G28380
257842_at	AT3G28390
257137_at	AT3G28860
254034_at	AT4G25960
251781_at	AT3G55320
251248_at	AT3G62150
247806_at	AT5G58270
260308_at	AT1G70610
249487_at	AT5G39040
254068_at	AT4G25450
250885_at	AT5G03910
266752_at	AT2G47000
266964_at	AT2G39480
248849_at	AT5G46540
254710_at	AT4G18050
256305_at	AT1G30400
251503_at	AT3G59140
266038_at	AT2G07680
251227_at	AT3G62700
267319_at	AT2G34660
266464_at	AT2G47800
264330_at	AT1G04120
257184_at	AT3G13090
257185_at	AT3G13100
258033_at	AT3G21250
252830_at	AT4G39850
263000_at	AT1G54350
256780_at	AT3G13640
254615_at	AT4G19210
253611_at	AT4G30300
247593_at	AT5G60790
250506_at	AT5G09930
262005_at	AT1G64550
251845_at	AT3G54540
247222_at	AT5G64840
267008_at	AT2G39350
260643_at	AT1G53270
255889_at	AT1G17840
260490_at	AT1G51500
260515_at	AT1G51460
246580_at	AT1G31770
256970_at	AT3G21090
251824_at	AT3G55090
251825_at	AT3G55100
251826_at	AT3G55110
251785_at	AT3G55130
266006_at	AT2G37360
251944_at	AT3G53510
256757_at	AT3G25620
250690_at	AT5G06530
246067_at	AT5G19410
260614_at	AT1G53390
260144_at	AT1G71960
257183_at	AT3G13220
256672_at	AT3G52310
247613_at	AT5G60740
259380_at	AT3G16340
266158_at	AT2G28070
245540_at	AT4G15230
266866_at	AT2G29940
266856_at	AT2G26910
265955_at	AT2G37280
263904_at	AT2G36380
262575_at	AT1G15210
251942_at	AT3G53480
255855_at	AT1G66950
254022_at	AT4G25750
261763_at	AT1G15520
263726_at	AT2G13610
250239_at	AT5G13580
265741_at	AT2G01320
248277_at	AT5G52860
253863_at	AT4G27420
253328_at	AT4G33460
250198_at	AT5G14100
258185_at	AT3G21580
264165_at	AT1G65410
261132_at	AT1G19800
257676_at	AT3G20320
265957_at	AT2G37300
260002_at	AT1G67940
265043_at	AT1G03900
265093_at	AT1G03905
251020_at	AT5G02270
249063_at	AT5G44110
260709_at	AT1G32500
255305_at	AT4G04770
261613_at	AT1G49720
253263_at	AT4G34000
258026_at	AT3G19290
263727_at	AT2G13540
253994_at	AT4G26080
247957_at	AT5G57050
256898_at	AT3G24650
263377_at	AT2G40220
263907_at	AT2G36270
266591_at	AT2G46225
249786_at	AT5G24310
249231_at	AT5G42030
250244_at	AT5G13680
255412_at	AT4G02980
263963_at	AT2G36080
262772_at	AT1G13210
252011_at	AT3G52720
261650_at	AT1G27770
253702_at	AT4G29900
251649_at	AT3G57330
265572_at	AT2G28210
253063_at	AT4G37640
245700_at	AT5G04180
245117_at	AT2G41560
260621_at	AT1G08065
260649_at	AT1G08080
267255_at	AT2G22950
248013_at	AT5G56330
247937_at	AT5G57110
258035_at	AT3G21180
248690_at	AT5G48230
248269_at	AT5G53470
253840_at	AT4G27780
259159_at	AT3G05420
246731_at	AT5G27630
246267_at	AT1G31812
263192_at	AT1G36160
256459_at	AT1G36180
245016_at	ATCG00500
246335_at	AT3G44880
267340_at	AT2G34690
254021_at	AT4G25650
246194_at	AT4G37000
262629_at	AT1G06460
248450_at	AT5G51290
245265_at	AT4G14400
253517_at	AT4G31390
253990_at	AT4G26160
253693_at	AT4G29670
255847_at	AT2G33270
264779_at	AT1G08570
247524_at	AT5G61440
251113_at	AT5G01370
245947_at	AT5G19530
261833_at	AT1G10670
264916_at	AT1G60810
264504_at	AT1G09430
258515_at	AT3G06650
248608_at	AT5G49460
265948_at	AT2G19590
253135_at	AT4G35830
260637_at	AT1G62380
253954_at	AT4G26970
263348_at	AT2G05710
261096_at	AT1G62940
259095_at	AT3G05020
254102_at	AT4G25050
246814_at	AT5G27200
247118_at	AT5G65890
263868_at	AT2G36840
256115_at	AT1G16880
250861_at	AT5G04740
264956_at	AT1G76990
257516_at	AT1G69040
264040_at	AT2G03730
258971_at	AT3G01990
254300_at	AT4G22780
266984_at	AT2G39570
249638_at	AT5G36880
261108_at	AT1G62960
255177_at	AT4G08040
248425_at	AT5G51690
259439_at	AT1G01480
266830_at	AT2G22810
247159_at	AT5G65800
254926_at	AT4G11280
253999_at	AT4G26200
253066_at	AT4G37770
252279_at	AT3G49700
256275_at	AT3G12110
252531_at	AT3G46520
257749_at	AT3G18780
247736_at	AT5G59370
250458_s_at	AT5G09810
260765_at	AT1G49240
267585_s_at	AT2G42090
245249_at	AT4G16760
247176_at	AT5G65110
246304_at	AT3G51840
265843_at	AT2G35690
259419_at	AT1G06310
245238_at	AT4G25570
259229_at	AT3G07740
245288_at	AT4G16420
261794_at	AT1G16060
263241_at	AT2G16500
253203_at	AT4G34710
247886_at	AT5G57850
252564_at	AT3G46010
248367_at	AT5G52360
261562_at	AT1G01750
252565_at	AT3G46000
247658_at	AT5G59880
247656_at	AT5G59890
265354_at	AT2G16700
264089_at	AT2G31200
245232_at	AT4G25590
255632_at	AT4G00680
253217_at	AT4G34970
248687_at	AT5G48300
264953_at	AT1G77120
265958_at	AT2G37250
258658_at	AT3G09820
247382_at	AT5G63400
250898_at	AT5G03300
264406_at	AT1G10290
255570_at	AT4G01100
251635_at	AT3G57510
256425_at	AT1G33560
253377_at	AT4G33300
250829_at	AT5G04720
248810_at	AT5G47280
260957_at	AT1G06080
253732_at	AT4G29140
263249_at	AT2G31360
251599_at	AT3G57610
262825_at	AT1G11790
259254_at	AT3G07630
252652_at	AT3G44720
249910_at	AT5G22630
261758_at	AT1G08250
246463_at	AT5G16970
258311_at	AT3G26810
261195_at	AT1G12820
254151_at	AT4G24390
248557_at	AT5G49980
257912_at	AT3G25500
246261_at	AT1G31810
245138_at	AT2G45190
260357_at	AT1G69260
256069_at	AT1G13740
255723_at	AT3G29575
263796_at	AT2G24540
254595_at	AT4G18960
246055_at	AT5G08380
246036_at	AT5G08370
253204_at	AT4G34460
257696_at	AT3G12690
264127_at	AT1G79250
257840_at	AT3G25250
247503_at	AT5G61980
259064_at	AT3G07490
255232_at	AT4G05330
259907_at	AT1G60860
253308_at	AT4G33680
260469_at	AT1G10870
248180_at	AT5G54310
251905_at	AT3G53710
267179_at	AT2G37550
254709_at	AT4G17890
248863_at	AT5G46750
251797_at	AT3G55560
251643_at	AT3G57550
246805_at	AT5G27050
257549_at	AT3G18650
255952_at	AT1G22130
261504_at	AT1G71692
251312_at	AT3G61120
254896_at	AT4G11880
250258_at	AT5G13790
251672_at	AT3G57230
265351_at	AT2G22630
251623_at	AT3G57390
254286_at	AT4G22950
267509_at	AT2G45660
253014_at	AT4G37940
264182_at	AT1G65360
254130_at	AT4G24540
246852_at	AT5G26880
246851_at	AT5G26870
259427_at	AT1G01530
266994_at	AT2G34440
266793_at	AT2G03060
267403_at	AT2G26320
266859_at	AT2G26880
247469_at	AT5G62165
263295_at	AT2G14210
263444_at	AT2G28700
263381_at	AT2G40210
258583_at	AT3G04100
261497_x_at	AT1G28460
267528_at	AT2G45650
263525_at	AT2G24840
247631_at	AT5G60440
261423_at	AT1G18750
262179_at	AT1G77980
262185_at	AT1G77950
248374_at	AT5G51870
248373_at	AT5G51860
255514_s_at	AT5G65330
256730_at	AT3G30260
256703_at	AT3G30260
247553_at	AT5G60910
248661_at	AT5G48670
247767_at	AT5G58890
246578_at	AT1G31630
261942_at	AT1G22590
246788_at	AT5G27580
256247_at	AT3G66656
246577_at	AT1G31640
256298_at	AT1G69540
265492_at	AT2G15660
250731_at	AT5G06500
250839_at	AT5G04640
262246_at	AT1G48410
249115_at	AT5G43810
262548_at	AT1G31280
262549_at	AT1G31290
266314_at	AT2G27040
264066_at	AT2G27880
267641_at	AT2G32940
256293_at	AT1G69440
246025_at	AT5G21150
247279_at	AT5G64310
255080_at	AT4G09030
259189_at	AT3G01700
256964_at	AT3G13520
253957_at	AT4G26320
247965_at	AT5G56540
250358_at	AT5G11740
266552_at	AT2G46330
267260_at	AT2G23130
253050_at	AT4G37450
264005_at	AT2G22470
251281_at	AT3G61640
259664_at	AT1G55330
248252_at	AT5G53250
251590_at	AT3G57690
249375_at	AT5G40730
250002_at	AT5G18690
266460_at	AT2G47930
258914_at	AT3G06360
252833_at	AT4G40090
267457_at	AT2G33790
245688_at	AT1G28290
250437_at	AT5G10430
257986_at	AT3G20865
259550_at	AT1G35230
250174_at	AT5G14380
247189_at	AT5G65390
266588_at	AT2G14890
263350_at	AT2G13360
252855_at	AT4G39660
267035_at	AT2G38400
255540_at	AT4G01800
262528_at	AT1G17260
250671_at	AT5G06950
248428_at	AT5G51760
266810_at	AT2G44880
260593_at	AT1G55870
254853_at	AT4G12080
258795_at	AT3G04570
245328_at	AT4G14465
245139_at	AT2G45430
258184_at	AT3G21510
256744_at	AT3G29350
259409_at	AT1G13330
249473_at	AT5G39340
259329_at	AT3G16360
264838_at	AT1G03430
265452_at	AT2G46510
258742_at	AT3G05800
260116_at	AT1G33960
258002_at	AT3G28930
249465_at	AT5G39720
247904_at	AT5G57390
250426_at	AT5G10510
247196_at	AT5G65510
249922_at	AT5G19140
253759_at	AT4G29010
246189_at	AT5G20910
264778_at	AT1G08780
254828_at	AT4G12550
259018_at	AT3G07390
263406_at	AT2G04160
267310_at	AT2G34680
254210_at	AT4G23450
251084_at	AT5G01520
263696_at	AT1G31230
254535_at	AT4G19710
246028_at	AT5G21170
250291_at	AT5G13280
252870_at	AT4G39940
253139_at	AT4G35450
264875_at	AT2G17390
266087_at	AT2G37790
251923_at	AT3G53880
267181_at	AT2G37760
247079_at	AT5G66055
250791_at	AT5G05610
256414_at	AT3G11200
252764_at	AT3G42790
246856_at	AT5G26210
246083_at	AT5G20510
266180_at	AT2G02470
261486_at	AT1G14510
250818_at	AT5G04930
249089_at	AT5G44240
262896_at	AT1G59820
262468_at	AT1G50200
261695_at	AT1G08520
266224_at	AT2G28800
265011_at	AT1G24490
247035_at	AT5G67110
265658_at	AT2G13810
262173_at	AT1G74920
252354_at	AT3G48170
265998_at	AT2G24270
247436_at	AT5G62530
256246_at	AT3G66658
252372_at	AT3G48000
265188_at	AT1G23800
258140_at	AT3G24503
253083_at	AT4G36250
245742_at	AT1G44170
253237_at	AT4G34240
262892_at	AT1G79440
263275_at	AT2G14170
263157_at	AT1G54100
260630_at	AT1G62340
265308_at	AT2G20300
245899_at	AT5G11030
258107_at	AT3G23560
251048_at	AT5G02410
266467_at	AT2G47760
257700_at	AT3G12740
262942_at	AT1G79450
263427_at	AT2G22260
257481_at	AT1G08430
254697_at	AT4G17970
257409_at	AT2G17470
257719_at	AT3G18440
255310_at	AT4G04955
247627_at	AT5G60360
260060_at	AT1G73680
266849_at	AT2G25940
266004_at	AT2G37330
246790_at	AT5G27610
256808_at	AT3G21430
256809_at	AT3G21430
253395_at	AT4G32660
264653_at	AT1G08980
248748_at	AT5G47840
251856_at	AT3G54720
266530_at	AT2G16910
256142_at	AT1G48790
254723_at	AT4G13510
262883_at	AT1G64780
253792_at	AT4G28700
267142_at	AT2G38290
254101_at	AT4G25000
261754_at	AT1G76130
260412_at	AT1G69830
259438_at	AT1G01510
246103_at	AT5G28640
262689_at	AT1G62700
250024_at	AT5G18270
248169_at	AT5G54610
250998_at	AT5G02620
255636_at	AT4G00730
260013_at	AT1G68090
250473_at	AT5G10220
261285_at	AT1G35720
247210_at	AT5G65020
266419_at	AT2G38760
266418_at	AT2G38750
250474_at	AT5G10230
245177_at	AT5G12380
253010_at	AT4G37750
258729_at	AT3G11900
255691_at	AT4G00370
258843_at	AT3G04690
246106_at	AT5G28680
246597_at	AT5G14760
246133_at	AT5G20960
245584_at	AT4G14940
260309_at	AT1G70580
257644_at	AT3G25780
259366_at	AT1G13280
255438_at	AT4G03070
255437_at	AT4G03060
255471_at	AT4G03050
265182_at	AT1G23740
249208_at	AT5G42650
258452_at	AT3G22370
258451_at	AT3G22360
258235_at	AT3G27620
260706_at	AT1G32350
247269_at	AT5G64210
259372_at	AT1G69120
264847_at	AT2G17380
246217_at	AT4G36920
251898_at	AT3G54340
267550_at	AT2G32800
264344_at	AT1G11910
247498_at	AT5G61810
265336_at	AT2G18290
263618_at	AT2G04660
248485_at	AT5G51050
250623_at	AT5G07320
264293_at	AT1G78770
266194_at	AT2G39090
252349_at	AT3G48150
267091_at	AT2G38185
251086_at	AT5G01450
249519_at	AT5G38660
248886_at	AT5G46110
251118_at	AT3G63410
263902_at	AT2G36230
258205_at	AT3G13965
262202_at	AT2G01110
251193_at	AT3G62910
250088_at	AT5G17290
