Source Name	Material Type	Characteristics [organism]	Term Source REF	Term Accession Number	Description	Comment[Sample_source_name]	Characteristics[developmental stage]	Characteristics[ecotype]	Comment[Sample_characteristics]	Characteristics[organism part]	Sample Name	Material Type	Protocol REF	Extract Name	Material Type	Protocol REF	Labeled Extract Name	Material Type	Label	Hybridization Name	Array Design REF	Scan Name	Array Data File	Comment [ArrayExpress FTP file]	Protocol REF	Normalization Name	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Comment[CDF]	FactorValue[time]	Unit[time unit]	FactorValue[compound]	FactorValue[ecotype]
GSE18975GSM469661	whole_organism	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	"Fei-0, After sterilization, seeds were incubated in sterile water in the dark for 5 days at 4Â°C prior to cultivation  Seed were washed briefly (4 min) in 70% ethanol followed by an 8 min treatment with bleach. Afterwards seeds were washed 3 times with sterile deionised water. After final wash, seeds were resuspended in sterile deionised water and subjected to stratification  Sterilized and stratified seeds were grown in 300 ml Erlenmeyer flasks containing 100 ml of sterile liquid ATS medium. Plants were cultivated on a shaker for 7 days at 90 rpm and 22 Â°C under constant white fluorescent light. For the last 24 hours of cultivation the light was filtered by yellow plexiglas (yellow 2208)to prevent photodegradation of IAA.  Reference for ATS medium:, Lincoln C, Britton JH, Estelle M (1990) Growth and Development of the axr1 Mutants of Arabidopsis. Plant Cell 2: 1071-1080  autoclaved  22 Â°C average, 22 Â°C day, 22 Â°C night 70 % average, 70 % day, 70 % night Own medium: ATS medium according to Lincoln et al. (1990)  Constant light. strain/ecotype: Fei-0; developmental stage: 1.0; tissue: whole plant; stock code: CS28250"	Fei-0	Boyes key 1.0	Fei-0	strain/ecotype: Fei-0; developmental stage: 1.0; tissue: whole plant; stock code: CS28250	whole organism	GSE18975GSM469661 sample	organism_part	P-G18975-3	GSE18975GSM469661 extract	total_RNA	P-G18975-1	GSE18975GSM469661 LE biotin	synthetic_RNA	biotin	Quint_2-57_Fei-0-1h_Rep3_ATH1	A-AFFY-2	GSM469661	GSM469661.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.raw.1.zip	P-G18975-2	GSE18975GSM469661 Norm	GSM469661_norm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.processed.1.zip	ATH1-121501.CDF	1	hour	indole-3-acetic acid	Fei-0
GSE18975GSM469662	whole_organism	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	"Fei-0, After sterilization, seeds were incubated in sterile water in the dark for 5 days at 4Â°C prior to cultivation  Seed were washed briefly (4 min) in 70% ethanol followed by an 8 min treatment with bleach. Afterwards seeds were washed 3 times with sterile deionised water. After final wash, seeds were resuspended in sterile deionised water and subjected to stratification  Sterilized and stratified seeds were grown in 300 ml Erlenmeyer flasks containing 100 ml of sterile liquid ATS medium. Plants were cultivated on a shaker for 7 days at 90 rpm and 22 Â°C under constant white fluorescent light. For the last 24 hours of cultivation the light was filtered by yellow plexiglas (yellow 2208)to prevent photodegradation of IAA.  Reference for ATS medium:, Lincoln C, Britton JH, Estelle M (1990) Growth and Development of the axr1 Mutants of Arabidopsis. Plant Cell 2: 1071-1080  autoclaved  22 Â°C average, 22 Â°C day, 22 Â°C night 70 % average, 70 % day, 70 % night Own medium: ATS medium according to Lincoln et al. (1990)  Constant light. strain/ecotype: Fei-0; developmental stage: 1.0; tissue: whole plant; stock code: CS28250"	Fei-0	Boyes key 1.0	Fei-0	strain/ecotype: Fei-0; developmental stage: 1.0; tissue: whole plant; stock code: CS28250	whole organism	GSE18975GSM469662 sample	organism_part	P-G18975-3	GSE18975GSM469662 extract	total_RNA	P-G18975-1	GSE18975GSM469662 LE biotin	synthetic_RNA	biotin	Quint_2-56_Fei-0-1h_Rep2_ATH1	A-AFFY-2	GSM469662	GSM469662.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.raw.1.zip	P-G18975-2	GSE18975GSM469662 Norm	GSM469662_norm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.processed.1.zip	ATH1-121501.CDF	1	hour	indole-3-acetic acid	Fei-0
GSE18975GSM469663	whole_organism	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	"Fei-0, After sterilization, seeds were incubated in sterile water in the dark for 5 days at 4Â°C prior to cultivation  Seed were washed briefly (4 min) in 70% ethanol followed by an 8 min treatment with bleach. Afterwards seeds were washed 3 times with sterile deionised water. After final wash, seeds were resuspended in sterile deionised water and subjected to stratification  Sterilized and stratified seeds were grown in 300 ml Erlenmeyer flasks containing 100 ml of sterile liquid ATS medium. Plants were cultivated on a shaker for 7 days at 90 rpm and 22 Â°C under constant white fluorescent light. For the last 24 hours of cultivation the light was filtered by yellow plexiglas (yellow 2208)to prevent photodegradation of IAA.  Reference for ATS medium:, Lincoln C, Britton JH, Estelle M (1990) Growth and Development of the axr1 Mutants of Arabidopsis. Plant Cell 2: 1071-1080  autoclaved  22 Â°C average, 22 Â°C day, 22 Â°C night 70 % average, 70 % day, 70 % night Own medium: ATS medium according to Lincoln et al. (1990)  Constant light. strain/ecotype: Fei-0; developmental stage: 1.0; tissue: whole plant; stock code: CS28250"	Fei-0	Boyes key 1.0	Fei-0	strain/ecotype: Fei-0; developmental stage: 1.0; tissue: whole plant; stock code: CS28250	whole organism	GSE18975GSM469663 sample	organism_part	P-G18975-3	GSE18975GSM469663 extract	total_RNA	P-G18975-1	GSE18975GSM469663 LE biotin	synthetic_RNA	biotin	Quint_2-55_Fei-0-1h_Rep1_ATH1	A-AFFY-2	GSM469663	GSM469663.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.raw.1.zip	P-G18975-2	GSE18975GSM469663 Norm	GSM469663_norm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.processed.1.zip	ATH1-121501.CDF	1	hour	indole-3-acetic acid	Fei-0
GSE18975GSM469659	whole_organism	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	"Fei-0, After sterilization, seeds were incubated in sterile water in the dark for 5 days at 4Â°C prior to cultivation  Seed were washed briefly (4 min) in 70% ethanol followed by an 8 min treatment with bleach. Afterwards seeds were washed 3 times with sterile deionised water. After final wash, seeds were resuspended in sterile deionised water and subjected to stratification  Sterilized and stratified seeds were grown in 300 ml Erlenmeyer flasks containing 100 ml of sterile liquid ATS medium. Plants were cultivated on a shaker for 7 days at 90 rpm and 22 Â°C under constant white fluorescent light. For the last 24 hours of cultivation the light was filtered by yellow plexiglas (yellow 2208)to prevent photodegradation of IAA.  Reference for ATS medium:, Lincoln C, Britton JH, Estelle M (1990) Growth and Development of the axr1 Mutants of Arabidopsis. Plant Cell 2: 1071-1080  autoclaved  22 Â°C average, 22 Â°C day, 22 Â°C night 70 % average, 70 % day, 70 % night Own medium: ATS medium according to Lincoln et al. (1990)  Constant light. strain/ecotype: Fei-0; developmental stage: 1.0; tissue: whole plant; stock code: CS28250"	Fei-0	Boyes key 1.0	Fei-0	strain/ecotype: Fei-0; developmental stage: 1.0; tissue: whole plant; stock code: CS28250	whole organism	GSE18975GSM469659 sample	organism_part	P-G18975-3	GSE18975GSM469659 extract	total_RNA	P-G18975-1	GSE18975GSM469659 LE biotin	synthetic_RNA	biotin	Quint_2-60_Fei-0-3h_Rep3_ATH1	A-AFFY-2	GSM469659	GSM469659.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.raw.1.zip	P-G18975-2	GSE18975GSM469659 Norm	GSM469659_norm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.processed.1.zip	ATH1-121501.CDF	3	hour	indole-3-acetic acid	Fei-0
GSE18975GSM469660	whole_organism	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	"Fei-0, After sterilization, seeds were incubated in sterile water in the dark for 5 days at 4Â°C prior to cultivation  Seed were washed briefly (4 min) in 70% ethanol followed by an 8 min treatment with bleach. Afterwards seeds were washed 3 times with sterile deionised water. After final wash, seeds were resuspended in sterile deionised water and subjected to stratification  Sterilized and stratified seeds were grown in 300 ml Erlenmeyer flasks containing 100 ml of sterile liquid ATS medium. Plants were cultivated on a shaker for 7 days at 90 rpm and 22 Â°C under constant white fluorescent light. For the last 24 hours of cultivation the light was filtered by yellow plexiglas (yellow 2208)to prevent photodegradation of IAA.  Reference for ATS medium:, Lincoln C, Britton JH, Estelle M (1990) Growth and Development of the axr1 Mutants of Arabidopsis. Plant Cell 2: 1071-1080  autoclaved  22 Â°C average, 22 Â°C day, 22 Â°C night 70 % average, 70 % day, 70 % night Own medium: ATS medium according to Lincoln et al. (1990)  Constant light. strain/ecotype: Fei-0; developmental stage: 1.0; tissue: whole plant; stock code: CS28250"	Fei-0	Boyes key 1.0	Fei-0	strain/ecotype: Fei-0; developmental stage: 1.0; tissue: whole plant; stock code: CS28250	whole organism	GSE18975GSM469660 sample	organism_part	P-G18975-3	GSE18975GSM469660 extract	total_RNA	P-G18975-1	GSE18975GSM469660 LE biotin	synthetic_RNA	biotin	Quint_2-59_Fei-0-3h_Rep2_ATH1	A-AFFY-2	GSM469660	GSM469660.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.raw.1.zip	P-G18975-2	GSE18975GSM469660 Norm	GSM469660_norm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.processed.1.zip	ATH1-121501.CDF	3	hour	indole-3-acetic acid	Fei-0
GSE18975GSM469703	whole_organism	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	"Shakdara (Sha), After sterilization, seeds were incubated in sterile water in the dark for 5 days at 4Â°C prior to cultivation  Seed were washed briefly (4 min) in 70% ethanol followed by an 8 min treatment with bleach. Afterwards seeds were washed 3 times with sterile deionised water. After final wash, seeds were resuspended in sterile deionised water and subjected to stratification  Sterilized and stratified seeds were grown in 300 ml Erlenmeyer flasks containing 100 ml of sterile liquid ATS medium. Plants were cultivated on a shaker for 7 days at 90 rpm and 22 Â°C under constant white fluorescent light. For the last 24 hours of cultivation the light was filtered by yellow plexiglas (yellow 2208)to prevent photodegradation of IAA.  Reference for ATS medium:, Lincoln C, Britton JH, Estelle M (1990) Growth and Development of the axr1 Mutants of Arabidopsis. Plant Cell 2: 1071-1080  autoclaved  22 Â°C average, 22 Â°C day, 22 Â°C night 70 % average, 70 % day, 70 % night Own medium: ATS medium according to Lincoln et al. (1990)  Constant light. strain/ecotype: Shakdara (Sha); developmental stage: 1.0; tissue: whole plant; stock code: N929"	Shakdara (Sha)	Boyes key 1.0	Sha	strain/ecotype: Shakdara (Sha); developmental stage: 1.0; tissue: whole plant; stock code: N929	whole organism	GSE18975GSM469703 sample	organism_part	P-G18975-3	GSE18975GSM469703 extract	total_RNA	P-G18975-1	GSE18975GSM469703 LE biotin	synthetic_RNA	biotin	Quint_2-15_Sha-0h_Rep3_ATH1	A-AFFY-2	GSM469703	GSM469703.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.raw.1.zip	P-G18975-2	GSE18975GSM469703 Norm	GSM469703_norm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.processed.1.zip	ATH1-121501.CDF	0	hour	none	Sha
GSE18975GSM469704	whole_organism	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	"Shakdara (Sha), After sterilization, seeds were incubated in sterile water in the dark for 5 days at 4Â°C prior to cultivation  Seed were washed briefly (4 min) in 70% ethanol followed by an 8 min treatment with bleach. Afterwards seeds were washed 3 times with sterile deionised water. After final wash, seeds were resuspended in sterile deionised water and subjected to stratification  Sterilized and stratified seeds were grown in 300 ml Erlenmeyer flasks containing 100 ml of sterile liquid ATS medium. Plants were cultivated on a shaker for 7 days at 90 rpm and 22 Â°C under constant white fluorescent light. For the last 24 hours of cultivation the light was filtered by yellow plexiglas (yellow 2208)to prevent photodegradation of IAA.  Reference for ATS medium:, Lincoln C, Britton JH, Estelle M (1990) Growth and Development of the axr1 Mutants of Arabidopsis. Plant Cell 2: 1071-1080  autoclaved  22 Â°C average, 22 Â°C day, 22 Â°C night 70 % average, 70 % day, 70 % night Own medium: ATS medium according to Lincoln et al. (1990)  Constant light. strain/ecotype: Shakdara (Sha); developmental stage: 1.0; tissue: whole plant; stock code: N929"	Shakdara (Sha)	Boyes key 1.0	Sha	strain/ecotype: Shakdara (Sha); developmental stage: 1.0; tissue: whole plant; stock code: N929	whole organism	GSE18975GSM469704 sample	organism_part	P-G18975-3	GSE18975GSM469704 extract	total_RNA	P-G18975-1	GSE18975GSM469704 LE biotin	synthetic_RNA	biotin	Quint_2-14_Sha-0h_Rep2_ATH1	A-AFFY-2	GSM469704	GSM469704.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.raw.1.zip	P-G18975-2	GSE18975GSM469704 Norm	GSM469704_norm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.processed.1.zip	ATH1-121501.CDF	0	hour	none	Sha
GSE18975GSM469705	whole_organism	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	"Shakdara (Sha), After sterilization, seeds were incubated in sterile water in the dark for 5 days at 4Â°C prior to cultivation  Seed were washed briefly (4 min) in 70% ethanol followed by an 8 min treatment with bleach. Afterwards seeds were washed 3 times with sterile deionised water. After final wash, seeds were resuspended in sterile deionised water and subjected to stratification  Sterilized and stratified seeds were grown in 300 ml Erlenmeyer flasks containing 100 ml of sterile liquid ATS medium. Plants were cultivated on a shaker for 7 days at 90 rpm and 22 Â°C under constant white fluorescent light. For the last 24 hours of cultivation the light was filtered by yellow plexiglas (yellow 2208)to prevent photodegradation of IAA.  Reference for ATS medium:, Lincoln C, Britton JH, Estelle M (1990) Growth and Development of the axr1 Mutants of Arabidopsis. Plant Cell 2: 1071-1080  autoclaved  22 Â°C average, 22 Â°C day, 22 Â°C night 70 % average, 70 % day, 70 % night Own medium: ATS medium according to Lincoln et al. (1990)  Constant light. strain/ecotype: Shakdara (Sha); developmental stage: 1.0; tissue: whole plant; stock code: N929"	Shakdara (Sha)	Boyes key 1.0	Sha	strain/ecotype: Shakdara (Sha); developmental stage: 1.0; tissue: whole plant; stock code: N929	whole organism	GSE18975GSM469705 sample	organism_part	P-G18975-3	GSE18975GSM469705 extract	total_RNA	P-G18975-1	GSE18975GSM469705 LE biotin	synthetic_RNA	biotin	Quint_2-13_Sha-0h_Rep1_ATH1	A-AFFY-2	GSM469705	GSM469705.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.raw.1.zip	P-G18975-2	GSE18975GSM469705 Norm	GSM469705_norm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.processed.1.zip	ATH1-121501.CDF	0	hour	none	Sha
GSE18975GSM469700	whole_organism	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	"Shakdara (Sha), After sterilization, seeds were incubated in sterile water in the dark for 5 days at 4Â°C prior to cultivation  Seed were washed briefly (4 min) in 70% ethanol followed by an 8 min treatment with bleach. Afterwards seeds were washed 3 times with sterile deionised water. After final wash, seeds were resuspended in sterile deionised water and subjected to stratification  Sterilized and stratified seeds were grown in 300 ml Erlenmeyer flasks containing 100 ml of sterile liquid ATS medium. Plants were cultivated on a shaker for 7 days at 90 rpm and 22 Â°C under constant white fluorescent light. For the last 24 hours of cultivation the light was filtered by yellow plexiglas (yellow 2208)to prevent photodegradation of IAA.  Reference for ATS medium:, Lincoln C, Britton JH, Estelle M (1990) Growth and Development of the axr1 Mutants of Arabidopsis. Plant Cell 2: 1071-1080  autoclaved  22 Â°C average, 22 Â°C day, 22 Â°C night 70 % average, 70 % day, 70 % night Own medium: ATS medium according to Lincoln et al. (1990)  Constant light. strain/ecotype: Shakdara (Sha); developmental stage: 1.0; tissue: whole plant; stock code: N929"	Shakdara (Sha)	Boyes key 1.0	Sha	strain/ecotype: Shakdara (Sha); developmental stage: 1.0; tissue: whole plant; stock code: N929	whole organism	GSE18975GSM469700 sample	organism_part	P-G18975-3	GSE18975GSM469700 extract	total_RNA	P-G18975-1	GSE18975GSM469700 LE biotin	synthetic_RNA	biotin	Quint_2-18_Sha-30min_Rep3_ATH1	A-AFFY-2	GSM469700	GSM469700.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.raw.1.zip	P-G18975-2	GSE18975GSM469700 Norm	GSM469700_norm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.processed.1.zip	ATH1-121501.CDF	0.5	hour	indole-3-acetic acid	Sha
GSE18975GSM469701	whole_organism	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	"Shakdara (Sha), After sterilization, seeds were incubated in sterile water in the dark for 5 days at 4Â°C prior to cultivation  Seed were washed briefly (4 min) in 70% ethanol followed by an 8 min treatment with bleach. Afterwards seeds were washed 3 times with sterile deionised water. After final wash, seeds were resuspended in sterile deionised water and subjected to stratification  Sterilized and stratified seeds were grown in 300 ml Erlenmeyer flasks containing 100 ml of sterile liquid ATS medium. Plants were cultivated on a shaker for 7 days at 90 rpm and 22 Â°C under constant white fluorescent light. For the last 24 hours of cultivation the light was filtered by yellow plexiglas (yellow 2208)to prevent photodegradation of IAA.  Reference for ATS medium:, Lincoln C, Britton JH, Estelle M (1990) Growth and Development of the axr1 Mutants of Arabidopsis. Plant Cell 2: 1071-1080  autoclaved  22 Â°C average, 22 Â°C day, 22 Â°C night 70 % average, 70 % day, 70 % night Own medium: ATS medium according to Lincoln et al. (1990)  Constant light. strain/ecotype: Shakdara (Sha); developmental stage: 1.0; tissue: whole plant; stock code: N929"	Shakdara (Sha)	Boyes key 1.0	Sha	strain/ecotype: Shakdara (Sha); developmental stage: 1.0; tissue: whole plant; stock code: N929	whole organism	GSE18975GSM469701 sample	organism_part	P-G18975-3	GSE18975GSM469701 extract	total_RNA	P-G18975-1	GSE18975GSM469701 LE biotin	synthetic_RNA	biotin	Quint_2-17_Sha-30min_Rep2_ATH1	A-AFFY-2	GSM469701	GSM469701.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.raw.1.zip	P-G18975-2	GSE18975GSM469701 Norm	GSM469701_norm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.processed.1.zip	ATH1-121501.CDF	0.5	hour	indole-3-acetic acid	Sha
GSE18975GSM469702	whole_organism	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	"Shakdara (Sha), After sterilization, seeds were incubated in sterile water in the dark for 5 days at 4Â°C prior to cultivation  Seed were washed briefly (4 min) in 70% ethanol followed by an 8 min treatment with bleach. Afterwards seeds were washed 3 times with sterile deionised water. After final wash, seeds were resuspended in sterile deionised water and subjected to stratification  Sterilized and stratified seeds were grown in 300 ml Erlenmeyer flasks containing 100 ml of sterile liquid ATS medium. Plants were cultivated on a shaker for 7 days at 90 rpm and 22 Â°C under constant white fluorescent light. For the last 24 hours of cultivation the light was filtered by yellow plexiglas (yellow 2208)to prevent photodegradation of IAA.  Reference for ATS medium:, Lincoln C, Britton JH, Estelle M (1990) Growth and Development of the axr1 Mutants of Arabidopsis. Plant Cell 2: 1071-1080  autoclaved  22 Â°C average, 22 Â°C day, 22 Â°C night 70 % average, 70 % day, 70 % night Own medium: ATS medium according to Lincoln et al. (1990)  Constant light. strain/ecotype: Shakdara (Sha); developmental stage: 1.0; tissue: whole plant; stock code: N929"	Shakdara (Sha)	Boyes key 1.0	Sha	strain/ecotype: Shakdara (Sha); developmental stage: 1.0; tissue: whole plant; stock code: N929	whole organism	GSE18975GSM469702 sample	organism_part	P-G18975-3	GSE18975GSM469702 extract	total_RNA	P-G18975-1	GSE18975GSM469702 LE biotin	synthetic_RNA	biotin	Quint_2-16_Sha-30min_Rep1_ATH1	A-AFFY-2	GSM469702	GSM469702.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.raw.1.zip	P-G18975-2	GSE18975GSM469702 Norm	GSM469702_norm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.processed.1.zip	ATH1-121501.CDF	0.5	hour	indole-3-acetic acid	Sha
GSE18975GSM469697	whole_organism	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	"Shakdara (Sha), After sterilization, seeds were incubated in sterile water in the dark for 5 days at 4Â°C prior to cultivation  Seed were washed briefly (4 min) in 70% ethanol followed by an 8 min treatment with bleach. Afterwards seeds were washed 3 times with sterile deionised water. After final wash, seeds were resuspended in sterile deionised water and subjected to stratification  Sterilized and stratified seeds were grown in 300 ml Erlenmeyer flasks containing 100 ml of sterile liquid ATS medium. Plants were cultivated on a shaker for 7 days at 90 rpm and 22 Â°C under constant white fluorescent light. For the last 24 hours of cultivation the light was filtered by yellow plexiglas (yellow 2208)to prevent photodegradation of IAA.  Reference for ATS medium:, Lincoln C, Britton JH, Estelle M (1990) Growth and Development of the axr1 Mutants of Arabidopsis. Plant Cell 2: 1071-1080  autoclaved  22 Â°C average, 22 Â°C day, 22 Â°C night 70 % average, 70 % day, 70 % night Own medium: ATS medium according to Lincoln et al. (1990)  Constant light. strain/ecotype: Shakdara (Sha); developmental stage: 1.0; tissue: whole plant; stock code: N929"	Shakdara (Sha)	Boyes key 1.0	Sha	strain/ecotype: Shakdara (Sha); developmental stage: 1.0; tissue: whole plant; stock code: N929	whole organism	GSE18975GSM469697 sample	organism_part	P-G18975-3	GSE18975GSM469697 extract	total_RNA	P-G18975-1	GSE18975GSM469697 LE biotin	synthetic_RNA	biotin	Quint_2-21_Sha-1h_Rep3_ATH1	A-AFFY-2	GSM469697	GSM469697.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.raw.1.zip	P-G18975-2	GSE18975GSM469697 Norm	GSM469697_norm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.processed.1.zip	ATH1-121501.CDF	1	hour	indole-3-acetic acid	Sha
GSE18975GSM469698	whole_organism	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	"Shakdara (Sha), After sterilization, seeds were incubated in sterile water in the dark for 5 days at 4Â°C prior to cultivation  Seed were washed briefly (4 min) in 70% ethanol followed by an 8 min treatment with bleach. Afterwards seeds were washed 3 times with sterile deionised water. After final wash, seeds were resuspended in sterile deionised water and subjected to stratification  Sterilized and stratified seeds were grown in 300 ml Erlenmeyer flasks containing 100 ml of sterile liquid ATS medium. Plants were cultivated on a shaker for 7 days at 90 rpm and 22 Â°C under constant white fluorescent light. For the last 24 hours of cultivation the light was filtered by yellow plexiglas (yellow 2208)to prevent photodegradation of IAA.  Reference for ATS medium:, Lincoln C, Britton JH, Estelle M (1990) Growth and Development of the axr1 Mutants of Arabidopsis. Plant Cell 2: 1071-1080  autoclaved  22 Â°C average, 22 Â°C day, 22 Â°C night 70 % average, 70 % day, 70 % night Own medium: ATS medium according to Lincoln et al. (1990)  Constant light. strain/ecotype: Shakdara (Sha); developmental stage: 1.0; tissue: whole plant; stock code: N929"	Shakdara (Sha)	Boyes key 1.0	Sha	strain/ecotype: Shakdara (Sha); developmental stage: 1.0; tissue: whole plant; stock code: N929	whole organism	GSE18975GSM469698 sample	organism_part	P-G18975-3	GSE18975GSM469698 extract	total_RNA	P-G18975-1	GSE18975GSM469698 LE biotin	synthetic_RNA	biotin	Quint_2-20_Sha-1h_Rep2_ATH1	A-AFFY-2	GSM469698	GSM469698.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.raw.1.zip	P-G18975-2	GSE18975GSM469698 Norm	GSM469698_norm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.processed.1.zip	ATH1-121501.CDF	1	hour	indole-3-acetic acid	Sha
GSE18975GSM469699	whole_organism	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	"Shakdara (Sha), After sterilization, seeds were incubated in sterile water in the dark for 5 days at 4Â°C prior to cultivation  Seed were washed briefly (4 min) in 70% ethanol followed by an 8 min treatment with bleach. Afterwards seeds were washed 3 times with sterile deionised water. After final wash, seeds were resuspended in sterile deionised water and subjected to stratification  Sterilized and stratified seeds were grown in 300 ml Erlenmeyer flasks containing 100 ml of sterile liquid ATS medium. Plants were cultivated on a shaker for 7 days at 90 rpm and 22 Â°C under constant white fluorescent light. For the last 24 hours of cultivation the light was filtered by yellow plexiglas (yellow 2208)to prevent photodegradation of IAA.  Reference for ATS medium:, Lincoln C, Britton JH, Estelle M (1990) Growth and Development of the axr1 Mutants of Arabidopsis. Plant Cell 2: 1071-1080  autoclaved  22 Â°C average, 22 Â°C day, 22 Â°C night 70 % average, 70 % day, 70 % night Own medium: ATS medium according to Lincoln et al. (1990)  Constant light. strain/ecotype: Shakdara (Sha); developmental stage: 1.0; tissue: whole plant; stock code: N929"	Shakdara (Sha)	Boyes key 1.0	Sha	strain/ecotype: Shakdara (Sha); developmental stage: 1.0; tissue: whole plant; stock code: N929	whole organism	GSE18975GSM469699 sample	organism_part	P-G18975-3	GSE18975GSM469699 extract	total_RNA	P-G18975-1	GSE18975GSM469699 LE biotin	synthetic_RNA	biotin	Quint_2-19_Sha-1h_Rep1_ATH1	A-AFFY-2	GSM469699	GSM469699.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.raw.1.zip	P-G18975-2	GSE18975GSM469699 Norm	GSM469699_norm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-18975/E-GEOD-18975.processed.1.zip	ATH1-121501.CDF	1	hour	indole-3-acetic acid	Sha
