Source Name	Characteristics [Ecotype]	Characteristics [Genotype]	Characteristics [OrganismPart]	Term Source REF	Term Accession Number	Characteristics [StrainOrLine]	Characteristics [Organism]	Term Source REF	Term Accession Number	Protocol REF	Protocol REF	Protocol REF	Extract Name	Material Type	Protocol REF	Labeled Extract Name	Label	Material Type	Hybridization Name	Array Design REF	Protocol REF	Scan Name	Array Data File	Comment [ArrayExpress FTP file]	Protocol REF	Derived Array Data Matrix File	Comment [Derived ArrayExpress FTP file]	Factor Value [TEMPERATURE]	Unit [TemperatureUnit]	Factor Value [LIGHT]	Factor Value [TIME]	Unit [TimeUnit]
ATH_caldana_COND_H 260	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17013	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_H 260	total_RNA	P-MTAB-17015	ATH_caldana_COND_H 260	biotin	synthetic_DNA	ATH_caldana_COND_H 260	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_169.CEL	affy_ATH1_caldana_169.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.3.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21	degree_C	high light (400 uE)	260	minutes
ATH_caldana_COND_G 260	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17012	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_G 260	total_RNA	P-MTAB-17015	ATH_caldana_COND_G 260	biotin	synthetic_DNA	ATH_caldana_COND_G 260	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_147.CEL	affy_ATH1_caldana_147.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.3.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21	degree_C	low light (75 uE)	260	minutes
ATH_caldana_COND_C 20	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_C 20	total_RNA	P-MTAB-17015	ATH_caldana_COND_C 20	biotin	synthetic_DNA	ATH_caldana_COND_C 20	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_47.CEL	affy_ATH1_caldana_47.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.3.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	4	degree_C	low light (85 uE)	20	minutes
ATH_caldana_COND_H 320	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17013	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_H 320	total_RNA	P-MTAB-17015	ATH_caldana_COND_H 320	biotin	synthetic_DNA	ATH_caldana_COND_H 320	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_172.CEL	affy_ATH1_caldana_172.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.3.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21	degree_C	high light (400 uE)	320	minutes
ATH_caldana_COND_G 5	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_G 5	total_RNA	P-MTAB-17015	ATH_caldana_COND_G 5	biotin	synthetic_DNA	ATH_caldana_COND_G 5	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_133.CEL	affy_ATH1_caldana_133.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.3.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21	degree_C	low light (75 uE)	5	minutes
ATH_caldana_COND_E 20	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17010	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_E 20	total_RNA	P-MTAB-17015	ATH_caldana_COND_E 20	biotin	synthetic_DNA	ATH_caldana_COND_E 20	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_91.CEL	affy_ATH1_caldana_91.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.3.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	32	degree_C	normal light (150 uE)	20	minutes
ATH_caldana_COND_G 40	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17012	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_G 40	total_RNA	P-MTAB-17015	ATH_caldana_COND_G 40	biotin	synthetic_DNA	ATH_caldana_COND_G 40	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_136.CEL	affy_ATH1_caldana_136.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.3.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21	degree_C	low light (75 uE)	40	minutes
ATH_caldana_COND_F 60	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17011	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_F 60	total_RNA	P-MTAB-17015	ATH_caldana_COND_F 60	biotin	synthetic_DNA	ATH_caldana_COND_F 60	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_115.CEL	affy_ATH1_caldana_115.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.3.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	32	degree_C	darkness (0 uE)	60	minutes
ATH_caldana_COND_C 220	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17008	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_C 220	total_RNA	P-MTAB-17015	ATH_caldana_COND_C 220	biotin	synthetic_DNA	ATH_caldana_COND_C 220	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_57.CEL	affy_ATH1_caldana_57.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.3.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	4	degree_C	low light (85 uE)	220	minutes
ATH_caldana_COND_D 60	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17009	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_D 60	total_RNA	P-MTAB-17015	ATH_caldana_COND_D 60	biotin	synthetic_DNA	ATH_caldana_COND_D 60	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_71.CEL	affy_ATH1_caldana_71.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.3.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	4	degree_C	darkness (0 uE)	60	minutes
ATH_caldana_COND_D 340	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17009	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_D 340	total_RNA	P-MTAB-17015	ATH_caldana_COND_D 340	biotin	synthetic_DNA	ATH_caldana_COND_D 340	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_85.CEL	affy_ATH1_caldana_85.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.3.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	4	degree_C	darkness (0 uE)	340	minutes
ATH_caldana_COND_B 5	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_B 5	total_RNA	P-MTAB-17015	ATH_caldana_COND_B 5	biotin	synthetic_DNA	ATH_caldana_COND_B 5	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_23.CEL	affy_ATH1_caldana_23.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.3.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21	degree_C	darkness (0 uE)	5	minutes
ATH_caldana_COND_A 1280	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_A 1280	total_RNA	P-MTAB-17015	ATH_caldana_COND_A 1280	biotin	synthetic_DNA	ATH_caldana_COND_A 1280	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_22.CEL	affy_ATH1_caldana_22.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.3.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21/18	degree_C	normal light (150 uE)	1280	minutes
ATH_caldana_COND_D 280	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17009	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_D 280	total_RNA	P-MTAB-17015	ATH_caldana_COND_D 280	biotin	synthetic_DNA	ATH_caldana_COND_D 280	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_82.CEL	affy_ATH1_caldana_82.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.3.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	4	degree_C	darkness (0 uE)	280	minutes
ATH_caldana_COND_D 240	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17009	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_D 240	total_RNA	P-MTAB-17015	ATH_caldana_COND_D 240	biotin	synthetic_DNA	ATH_caldana_COND_D 240	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_80.CEL	affy_ATH1_caldana_80.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	4	degree_C	darkness (0 uE)	240	minutes
ATH_caldana_COND_G 140	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_G 140	total_RNA	P-MTAB-17015	ATH_caldana_COND_G 140	biotin	synthetic_DNA	ATH_caldana_COND_G 140	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_141.CEL	affy_ATH1_caldana_141.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21	degree_C	low light (75 uE)	140	minutes
ATH_caldana_COND_F 20	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17011	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_F 20	total_RNA	P-MTAB-17015	ATH_caldana_COND_F 20	biotin	synthetic_DNA	ATH_caldana_COND_F 20	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_113.CEL	affy_ATH1_caldana_113.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	32	degree_C	darkness (0 uE)	20	minutes
ATH_caldana_COND_D 100	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_D 100	total_RNA	P-MTAB-17015	ATH_caldana_COND_D 100	biotin	synthetic_DNA	ATH_caldana_COND_D 100	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_73.CEL	affy_ATH1_caldana_73.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	4	degree_C	darkness (0 uE)	100	minutes
ATH_caldana_COND_E 60	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_E 60	total_RNA	P-MTAB-17015	ATH_caldana_COND_E 60	biotin	synthetic_DNA	ATH_caldana_COND_E 60	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_93.CEL	affy_ATH1_caldana_93.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	32	degree_C	normal light (150 uE)	60	minutes
ATH_caldana_COND_F 300	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_F 300	total_RNA	P-MTAB-17015	ATH_caldana_COND_F 300	biotin	synthetic_DNA	ATH_caldana_COND_F 300	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_127.CEL	affy_ATH1_caldana_127.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	32	degree_C	darkness (0 uE)	300	minutes
ATH_caldana_COND_H 360	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_H 360	total_RNA	P-MTAB-17015	ATH_caldana_COND_H 360	biotin	synthetic_DNA	ATH_caldana_COND_H 360	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_174.CEL	affy_ATH1_caldana_174.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21	degree_C	high light (400 uE)	360	minutes
ATH_caldana_COND_B 10	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17007	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_B 10	total_RNA	P-MTAB-17015	ATH_caldana_COND_B 10	biotin	synthetic_DNA	ATH_caldana_COND_B 10	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_24.CEL	affy_ATH1_caldana_24.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21	degree_C	darkness (0 uE)	10	minutes
ATH_caldana_COND_G 340	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17012	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_G 340	total_RNA	P-MTAB-17015	ATH_caldana_COND_G 340	biotin	synthetic_DNA	ATH_caldana_COND_G 340	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_151.CEL	affy_ATH1_caldana_151.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21	degree_C	low light (75 uE)	340	minutes
ATH_caldana_COND_C 340	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17008	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_C 340	total_RNA	P-MTAB-17015	ATH_caldana_COND_C 340	biotin	synthetic_DNA	ATH_caldana_COND_C 340	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_63.CEL	affy_ATH1_caldana_63.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	4	degree_C	low light (85 uE)	340	minutes
ATH_caldana_COND_G 20	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17012	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_G 20	total_RNA	P-MTAB-17015	ATH_caldana_COND_G 20	biotin	synthetic_DNA	ATH_caldana_COND_G 20	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_135.CEL	affy_ATH1_caldana_135.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21	degree_C	low light (75 uE)	20	minutes
ATH_caldana_COND_A 160	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_A 160	total_RNA	P-MTAB-17015	ATH_caldana_COND_A 160	biotin	synthetic_DNA	ATH_caldana_COND_A 160	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_10.CEL	affy_ATH1_caldana_10.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21/18	degree_C	normal light (150 uE)	160	minutes
ATH_caldana_COND_H 20	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_H 20	total_RNA	P-MTAB-17015	ATH_caldana_COND_H 20	biotin	synthetic_DNA	ATH_caldana_COND_H 20	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_157.CEL	affy_ATH1_caldana_157.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21	degree_C	high light (400 uE)	20	minutes
ATH_caldana_COND_A 640	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_A 640	total_RNA	P-MTAB-17015	ATH_caldana_COND_A 360	biotin	synthetic_DNA	ATH_caldana_COND_A 360	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_20.CEL	affy_ATH1_caldana_20.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21/18	degree_C	normal light (150 uE)	360	minutes
ATH_caldana_COND_A 360	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_A 360	total_RNA	P-MTAB-17015	ATH_caldana_COND_A 360	biotin	synthetic_DNA	ATH_caldana_COND_A 360	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_20.CEL	affy_ATH1_caldana_20.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21/18	degree_C	normal light (150 uE)	360	minutes
ATH_caldana_COND_F 280	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_F 280	total_RNA	P-MTAB-17015	ATH_caldana_COND_F 280	biotin	synthetic_DNA	ATH_caldana_COND_F 280	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_126.CEL	affy_ATH1_caldana_126.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	32	degree_C	darkness (0 uE)	280	minutes
ATH_caldana_COND_G 360	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17012	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_G 360	total_RNA	P-MTAB-17015	ATH_caldana_COND_G 360	biotin	synthetic_DNA	ATH_caldana_COND_G 360	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_152.CEL	affy_ATH1_caldana_152.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21	degree_C	low light (75 uE)	360	minutes
